,group,names,scores,logfoldchanges,pvals,pvals_adj
1586,treated,TARBP2,-6.5641584,-0.8087368,5.232750284086437e-11,2.701326008111691e-10
1587,treated,TMEM57,-6.5643606,-0.5962885,5.225654375653201e-11,2.6986215133970265e-10
1588,treated,DNAJB,-6.564563,-0.48316678,5.218567880635341e-11,2.6959199588123986e-10
1589,treated,MAP2K5,-6.565507,-2.0839295,5.1856216788147254e-11,2.679852568866842e-10
1590,treated,UBL7,-6.565507,-0.5303562,5.1856216788147254e-11,2.679852568866842e-10
1591,treated,RCAN,-6.566653,-0.66413206,5.145889045357641e-11,2.6612120856632474e-10
1592,treated,CLIC4,-6.5677314,-0.5287731,5.1087657638785975e-11,2.642954221455457e-10
1593,treated,AP000251.3,-6.5681357,-3.2608523,5.094912186365904e-11,2.636725922089363e-10
1594,treated,ST6GALNAC6,-6.568203,-1.0056131,5.092606832560287e-11,2.636471766682084e-10
1595,treated,ARPC3,-6.5740676,-0.36456433,4.895899434191996e-11,2.538252250363114e-10
1596,treated,FANCF,-6.58128,-0.96531904,4.6641442091048344e-11,2.418963013801265e-10
1597,treated,TACC2,-6.582494,-0.6910498,4.626226627726997e-11,2.400154421782532e-10
1598,treated,ATP5SL,-6.582763,-0.45965737,4.617841544361535e-11,2.396659761523637e-10
1599,treated,DLST,-6.5829654,-0.64613485,4.611562491527886e-11,2.3942560245403086e-10
1600,treated,CREB5,-6.586673,-1.6523137,4.4979158660122946e-11,2.3360869680089587e-10
1601,treated,IDH3G,-6.59065,-0.5081794,4.3790502319306086e-11,2.275164746886507e-10
1602,treated,ARMCX2,-6.5942225,-1.8565038,4.274896877235954e-11,2.2218455443488155e-10
1603,treated,ZP3,-6.5944247,-0.55048954,4.2690744473913415e-11,2.2196132332554913e-10
1604,treated,RP11-410L14.2,-6.595436,-0.78960717,4.240078486896941e-11,2.2053264342013725e-10
1605,treated,EPHX2,-6.5958405,-0.814969,4.228534136051009e-11,2.2001094903363145e-10
1606,treated,ELP2,-6.596447,-0.5027888,4.2112752516783604e-11,2.1919144683878915e-10
1607,treated,NGLY,-6.600559,-0.7176732,4.096101642515757e-11,2.133496382402831e-10
1608,treated,RBM4B,-6.6010985,-0.8628031,4.081227404074113e-11,2.1265111737542135e-10
1609,treated,ORC4,-6.603053,-0.6971525,4.0277500147665704e-11,2.0993996848847847e-10
1610,treated,CYB56,-6.604469,-0.5102315,3.989453648275319e-11,2.080184442652922e-10
1611,treated,BICD,-6.607974,-1.9454827,3.896151454408833e-11,2.0322639244604868e-10
1612,treated,FBXO18,-6.612625,-0.67952263,3.7756365760021815e-11,1.9708171954907939e-10
1613,treated,TSPAN2,-6.6129622,-3.0584056,3.767046767674397e-11,1.967040015373494e-10
1614,treated,TMEM15,-6.6136365,-0.56837976,3.749924481496804e-11,1.9588031116143624e-10
1615,treated,DDX39A,-6.6225343,-0.5511917,3.530923667969474e-11,1.8457331921918128e-10
1616,treated,ABCF3,-6.6257696,-0.5710789,3.454431881596967e-11,1.8063981325428977e-10
1617,treated,TELO2,-6.6308928,-1.679553,3.3366245188765563e-11,1.745422156526786e-10
1618,treated,RNF10,-6.631567,-0.80873823,3.3214192869675877e-11,1.7380938090822104e-10
1619,treated,DCAF10,-6.6319714,-0.5012233,3.312328719983128e-11,1.733961129639583e-10
1620,treated,SRSF6,-6.6352744,-0.70166135,3.2389948820101316e-11,1.6961828333467113e-10
1621,treated,EZH2,-6.636218,-1.051567,3.2183358342247005e-11,1.68597174992622e-10
1622,treated,PEX11B,-6.6434984,-0.56288415,3.0632425485462724e-11,1.6064612311611127e-10
1623,treated,PARVA,-6.6467338,-0.91940755,2.9966831323662804e-11,1.5732586444922972e-10
1624,treated,MRPS23,-6.6506433,-0.44586107,2.9181438660841725e-11,1.5325792071534224e-10
1625,treated,EED,-6.6508455,-1.0489485,2.914136761129835e-11,1.5310280337215747e-10
1626,treated,GPX7,-6.6511154,-0.5076979,2.9088023312187297e-11,1.5287781366101475e-10
1627,treated,DGAT2,-6.6538115,-1.7426542,2.8559809693713698e-11,1.5015598931586378e-10
1628,treated,P4HTM,-6.6558337,-1.3382558,2.816982203591969e-11,1.481591942909826e-10
1629,treated,SLC11A2,-6.6570473,-0.5545978,2.793833652957553e-11,1.4699489733808532e-10
1630,treated,MEMO,-6.658058,-1.1331604,2.7746855118860556e-11,1.4604031096967822e-10
1631,treated,GPS2,-6.659744,-0.84317064,2.743057026753595e-11,1.4442791562602627e-10
1632,treated,TEAD3,-6.66244,-1.1406626,2.693184052889216e-11,1.4185339128882234e-10
1633,treated,LTBP4,-6.6666193,-2.777428,2.6176300965538774e-11,1.3792385990979314e-10
1634,treated,SMPD,-6.6699896,-3.2958446,2.55821431900238e-11,1.3484211274480446e-10
1635,treated,AGPAT,-6.6726184,-0.6644157,2.5127883849203228e-11,1.3254388678643243e-10
1636,treated,C17orf5,-6.674304,-3.4148993,2.4840855125755345e-11,1.3107745340866982e-10
1637,treated,RABL6,-6.6745734,-0.5046598,2.4795229362119665e-11,1.3088422560491208e-10
1638,treated,DHRS7,-6.675315,-0.54705733,2.4670181088514004e-11,1.302714649630398e-10
1639,treated,GPM6B,-6.676663,-0.8948902,2.444440033092002e-11,1.2912614525951643e-10
1640,treated,TMED,-6.6767306,-0.46437618,2.4433164549779514e-11,1.2911372626814396e-10
1641,treated,BCAS2,-6.679966,-0.45664504,2.389975181200965e-11,1.2634092154678948e-10
1642,treated,GCDH,-6.6811795,-0.65461755,2.3702675387012992e-11,1.2534471569289404e-10
1643,treated,EXD3,-6.682258,-0.7327163,2.3528832525770738e-11,1.24470693216054e-10
1644,treated,HDDC3,-6.6826625,-0.44454452,2.34639637750733e-11,1.2417273182059913e-10
1645,treated,PLGRKT,-6.684415,-0.48642805,2.3184883203135986e-11,1.2274051829070025e-10
1646,treated,CTC-228N24.3,-6.6863027,-0.9671723,2.2887968907960494e-11,1.212570048014881e-10
1647,treated,GBA,-6.689403,-0.77963424,2.2408243284923894e-11,1.188021128845363e-10
1648,treated,AEN,-6.6902122,-0.7400177,2.2284725192719564e-11,1.1819037463525574e-10
1649,treated,DNAJA3,-6.6902122,-0.5292125,2.2284725192719564e-11,1.1819037463525574e-10
1650,treated,CHID,-6.6973577,-0.52560747,2.1222205767484062e-11,1.1267851450971077e-10
1651,treated,CERCAM,-6.697762,-0.74328864,2.116356967675124e-11,1.1240825823923575e-10
1652,treated,KHK,-6.698975,-2.47147,2.0988611477262944e-11,1.1151974478522307e-10
1653,treated,SSBP4,-6.702076,-0.71447545,2.054790438742275e-11,1.0921804921654258e-10
1654,treated,CARKD,-6.702413,-0.8533999,2.0500550898607017e-11,1.0900622234122106e-10
1655,treated,SPATA2L,-6.704368,-3.0183277,2.0228000331878045e-11,1.0759637658230298e-10
1656,treated,RPP30,-6.7046375,-0.53715557,2.019068667305563e-11,1.0743722399591521e-10
1657,treated,VPS16,-6.707334,-0.67993516,1.9821237210600774e-11,1.0550997038258259e-10
1658,treated,CHERP,-6.7124567,-0.52243614,1.9137429514195396e-11,1.0194469417165963e-10
1659,treated,ATP6V1E2,-6.7138724,-1.9627912,1.895259159534194e-11,1.0099708876549653e-10
1660,treated,TPRA,-6.7146816,-0.5144044,1.88477559536586e-11,1.0047527128340675e-10
1661,treated,FAM49A,-6.722973,-2.077868,1.7805402883438642e-11,9.495343658793775e-11
1662,treated,ACTL6A,-6.7236466,-0.535555,1.772318417229471e-11,9.45496741526383e-11
1663,treated,KRT86,-6.7260733,-0.7135166,1.7430263509673957e-11,9.30211492187227e-11
1664,treated,JUP,-6.7277584,-0.54372317,1.7229641027253777e-11,9.198425547687432e-11
1665,treated,ATP6V1C,-6.7287025,-0.46900937,1.7118281972285603e-11,9.142332731394869e-11
1666,treated,RP1-223E5.4,-6.7303877,-0.89427125,1.6921176903756275e-11,9.040387601668609e-11
1667,treated,RAB20,-6.7330837,-1.1423405,1.6610422330670558e-11,8.877626234251731e-11
1668,treated,CREB3L2,-6.7344995,-0.5670977,1.644952049714636e-11,8.79486504284514e-11
1669,treated,SUMF,-6.744543,-0.7883959,1.5350909171063654e-11,8.213527690496944e-11
1670,treated,C6orf226,-6.744678,-0.4986944,1.5336662777012445e-11,8.208927568160033e-11
1671,treated,ZNF58,-6.744948,-0.53196067,1.5308208822276633e-11,8.196716676688432e-11
1672,treated,BSCL2,-6.7456217,-1.6244916,1.523729992697478e-11,8.161756083258293e-11
1673,treated,TRAF2,-6.747846,-0.5051027,1.5005575271161867e-11,8.040598076715495e-11
1674,treated,MTFR1L,-6.7490597,-0.51686794,1.488063833975928e-11,7.976593004551157e-11
1675,treated,CEP68,-6.749262,-1.7162956,1.4859914800579463e-11,7.968423685683423e-11
1676,treated,SLC38A10,-6.75088,-1.2664523,1.4695140889043257e-11,7.882974802494522e-11
1677,treated,TSPAN6,-6.7561374,-0.69413525,1.4171888282907504e-11,7.607901016889983e-11
1678,treated,MAPKAPK5,-6.7561374,-1.5968318,1.4171888282907504e-11,7.607901016889983e-11
1679,treated,SLC12A8,-6.7592382,-0.7340903,1.3871904136955372e-11,7.452366392541051e-11
1680,treated,RAB11FIP,-6.760317,-0.9371691,1.376902675868694e-11,7.399833463655273e-11
1681,treated,ARPP,-6.7617326,-0.47263104,1.3635133558374403e-11,7.33058678765434e-11
1682,treated,C17orf85,-6.7658443,-0.50463355,1.3253396464332084e-11,7.127992502578602e-11
1683,treated,AARS,-6.7660465,-0.5538863,1.3234895056326666e-11,7.120677340190267e-11
1684,treated,ST3GAL4,-6.770428,-1.0218269,1.2840186288725797e-11,6.910873598065307e-11
1685,treated,RDH13,-6.770563,-0.88667196,1.2828226072238277e-11,6.906994489876497e-11
1686,treated,C1orf15,-6.7709675,-1.1293786,1.2792410856584541e-11,6.890263697846055e-11
1687,treated,C8orf82,-6.771237,-0.79495865,1.2768588477040324e-11,6.879982489742306e-11
1688,treated,ARSG,-6.773057,-0.7735353,1.2608920131558865e-11,6.79646985726311e-11
1689,treated,KDM5B,-6.7760906,-0.6928193,1.2347141678383144e-11,6.657835356967119e-11
1690,treated,RP11-1100L3.8,-6.776495,-1.3008566,1.2312642612778938e-11,6.641697195579195e-11
1691,treated,NR4A,-6.7771015,-0.45010406,1.2261070980354066e-11,6.616334329242677e-11
1692,treated,COL2A,-6.777843,-5.5712442,1.219832625964349e-11,6.584921144321665e-11
1693,treated,HNRNPH,-6.779663,-0.6639241,1.2045646892501516e-11,6.504917898247196e-11
1694,treated,TMUB2,-6.781483,-0.9442903,1.1894839884690747e-11,6.425866661870853e-11
1695,treated,RAB35,-6.7915945,-1.0310025,1.109010183094773e-11,5.99335663099042e-11
1696,treated,GRAMD3,-6.793212,-1.3098737,1.0966392919626334e-11,5.928706172172987e-11
1697,treated,COPS7B,-6.793886,-0.5698139,1.091524743791585e-11,5.903251796345111e-11
1698,treated,TMEM184B,-6.7948976,-1.308862,1.0838967062552708e-11,5.864179797208337e-11
1699,treated,RTKN2,-6.795369,-1.6938978,1.0803548505865435e-11,5.84719429747622e-11
1700,treated,TSG10,-6.7961783,-0.47622526,1.0743094579452731e-11,5.81664122312247e-11
1701,treated,MTDH,-6.797189,-0.48154792,1.0667993035483779e-11,5.7781317477320266e-11
1702,treated,ALG6,-6.798268,-1.327416,1.0588451608295281e-11,5.7371878736669285e-11
1703,treated,SMARCA4,-6.7990093,-0.47478622,1.0534104199091604e-11,5.709869534546781e-11
1704,treated,EPN2,-6.8043346,-0.91212815,1.0151739623182851e-11,5.504667171794522e-11
1705,treated,SAAL,-6.804941,-0.72525597,1.0109051508350344e-11,5.483566126142113e-11
1706,treated,EPHB6,-6.806559,-2.8839192,9.996074419353656e-12,5.424307448172043e-11
1707,treated,C17orf58,-6.810806,-1.368767,9.705361999266977e-12,5.2704903054315286e-11
1708,treated,MRC2,-6.812356,-0.5797572,9.60130644703493e-12,5.215932160310714e-11
1709,treated,LGALSL,-6.8148503,-0.8653131,9.436201871069334e-12,5.128155781240821e-11
1710,treated,SIRT5,-6.817951,-1.1127884,9.234811658010338e-12,5.0224656816693954e-11
1711,treated,XXbac-B135H6.18,-6.8181534,-4.6123767,9.221824793051886e-12,5.017280340420442e-11
1712,treated,LRRC6,-6.8196363,-1.3667933,9.127132990049789e-12,4.9694828254553596e-11
1713,treated,FOPNL,-6.822063,-0.7833502,8.97423374890766e-12,4.889897444286693e-11
1714,treated,SFXN4,-6.8224673,-0.49646515,8.948995708629944e-12,4.877974705094161e-11
1715,treated,U2AF2,-6.82422,-0.5131829,8.840432089174562e-12,4.822415882878556e-11
1716,treated,PCGF6,-6.827051,-2.8689835,8.667780109387668e-12,4.7300105350965674e-11
1717,treated,CDKN2D,-6.828534,-2.4714127,8.57866632784074e-12,4.683139709849047e-11
1718,treated,SNX2,-6.8315,-0.556074,8.40312350881828e-12,4.592485552092788e-11
1719,treated,ILVBL,-6.8336573,-0.6625521,8.277671548389059e-12,4.527328676747829e-11
1720,treated,BNIP3,-6.8389826,-0.7714444,7.975766898668682e-12,4.365493204197864e-11
1721,treated,ZNF414,-6.8465996,-5.4523497,7.562601582255162e-12,4.1424698904384476e-11
1722,treated,ME,-6.8467345,-0.777473,7.555481164647026e-12,4.1401301766459496e-11
1723,treated,FAM110A,-6.850172,-1.6218879,7.376113901421236e-12,4.043368057919781e-11
1724,treated,AP1M,-6.851588,-0.85244507,7.303475669186485e-12,4.005060695268604e-11
1725,treated,WDR77,-6.8521943,-0.56111515,7.272560010869199e-12,3.9896127624745644e-11
1726,treated,GPR16,-6.855363,-1.3343537,7.113183392427203e-12,3.9036548738199436e-11
1727,treated,RAB3A,-6.8589354,-1.0613967,6.937564923512077e-12,3.8087152802598225e-11
1728,treated,OCEL,-6.8612947,-3.167755,6.823927404308222e-12,3.749161173512555e-11
1729,treated,COMMD10,-6.869384,-1.0014143,6.4479907732713326e-12,3.543956199590734e-11
1730,treated,ZSCAN18,-6.8731585,-0.86003697,6.279574308535586e-12,3.452696702672688e-11
1731,treated,EEF1E,-6.8776073,-0.54256856,6.0866127211633e-12,3.347867375622448e-11
1732,treated,GNG5,-6.8789554,-0.33675194,6.02929550060529e-12,3.317596448875277e-11
1733,treated,MDK,-6.881854,-0.4456249,5.907848941393155e-12,3.253234589478035e-11
1734,treated,ST7L,-6.8847528,-0.7087748,5.788800929267134e-12,3.188887608192191e-11
1735,treated,SS18,-6.8852243,-0.84078497,5.769644854641134e-12,3.1795403499296537e-11
1736,treated,C5orf45,-6.888393,-0.9088563,5.642624949777435e-12,3.110721766698243e-11
1737,treated,HINT3,-6.8885274,-0.6123134,5.637281085488773e-12,3.108955170183031e-11
1738,treated,HMGCL,-6.8944597,-0.7755142,5.406998563188752e-12,2.9830866788253206e-11
1739,treated,TM2D2,-6.8959427,-0.6456114,5.35088419793751e-12,2.9554940769451884e-11
1740,treated,TMEM206,-6.896347,-0.94233954,5.33567960804088e-12,2.948216580382132e-11
1741,treated,MAPK1IP1L,-6.897695,-0.4973823,5.2853028545916026e-12,2.92149186317707e-11
1742,treated,PLRG,-6.8987737,-0.6221682,5.245337387130641e-12,2.9005039158973545e-11
1743,treated,PSEN2,-6.9005938,-1.1058338,5.178566339703669e-12,2.8646717186362284e-11
1744,treated,CTB-31O20.2,-6.9080086,-3.1712592,4.915042514317291e-12,2.7199313715940163e-11
1745,treated,FBXW,-6.90875,-0.99044174,4.88942471558065e-12,2.7067855225454476e-11
1746,treated,GLRX3,-6.9093566,-0.5516923,4.868562090768629e-12,2.6962631213052487e-11
1747,treated,IDH,-6.910435,-0.6888314,4.831688226631493e-12,2.676862116256533e-11
1748,treated,PORCN,-6.9107723,-0.90965515,4.820221389215066e-12,2.6715277356244598e-11
1749,treated,PYCRL,-6.9202094,-1.0208808,4.509762214633602e-12,2.500414517476364e-11
1750,treated,FEN,-6.9251976,-1.3008096,4.3536703600466455e-12,2.414791514206025e-11
1751,treated,BCL7B,-6.928703,-1.2911422,4.24716547767149e-12,2.35661736241016e-11
1752,treated,AATF,-6.929714,-0.5078345,4.2169204919211754e-12,2.3407291286706846e-11
1753,treated,GDE,-6.9300513,-0.54677993,4.206885830432006e-12,2.336051390440883e-11
1754,treated,FNBP,-6.930995,-0.5910145,4.178913152953801e-12,2.322293152532491e-11
1755,treated,YARS,-6.9313993,-0.55673116,4.1669807580130316e-12,2.3165479868188744e-11
1756,treated,KIF12,-6.936927,-2.959964,4.007214117354253e-12,2.2285815366778413e-11
1757,treated,SIRT3,-6.9461617,-1.8547359,3.753584787278924e-12,2.0891265464855353e-11
1758,treated,RBMX,-6.9475775,-0.5237504,3.716124852608222e-12,2.069069975406233e-11
1759,treated,XKR,-6.9475775,-0.7361468,3.716124852608222e-12,2.069069975406233e-11
1760,treated,SCAMP2,-6.9489255,-0.58302677,3.680789611813119e-12,2.050967585846175e-11
1761,treated,NDUFAF,-6.949465,-1.0245965,3.666747940637882e-12,2.0439271604660415e-11
1762,treated,GOT,-6.9519587,-0.7787486,3.602485420516799e-12,2.0088763672659295e-11
1763,treated,CREB,-6.95661,-0.8205279,3.485580986553238e-12,1.9459263502340244e-11
1764,treated,MTHFD,-6.9570146,-0.89656836,3.475592979636273e-12,1.9410959715631942e-11
1765,treated,ROCK,-6.957284,-0.5729439,3.4689499044674216e-12,1.9381307194048662e-11
1766,treated,UNC45A,-6.9596434,-0.64746374,3.4113515637809773e-12,1.906683112494814e-11
1767,treated,MRPL13,-6.9644294,-0.52945614,3.2973749376163927e-12,1.8451079165745638e-11
1768,treated,MAP2K3,-6.973934,-0.62143123,3.081988051871362e-12,1.7252484734127364e-11
1769,treated,DNAJB4,-6.978383,-0.54282206,2.985969222169886e-12,1.672142764415136e-11
1770,treated,CCDC7,-6.9791245,-1.1020645,2.97025386211866e-12,1.6639833895261513e-11
1771,treated,RANBP3,-6.991797,-0.59021145,2.713870436427085e-12,1.5209396522236175e-11
1772,treated,FBXL2,-6.993954,-1.0622568,2.6724475569310253e-12,1.498881045824842e-11
1773,treated,TMCO,-6.9945607,-0.44507936,2.66090951827081e-12,1.4935626542878107e-11
1774,treated,CDK2AP2,-6.995437,-0.52335703,2.644329663260678e-12,1.4848299330179355e-11
1775,treated,DBNDD,-6.9959764,-0.9866869,2.6341770776696583e-12,1.4797008617199643e-11
1776,treated,ATF7,-6.9971223,-0.63577133,2.6127295948516696e-12,1.4682206679189663e-11
1777,treated,VPS9D1-AS,-6.9994817,-0.936849,2.5691108625329707e-12,1.4442676616761753e-11
1778,treated,KRT10,-7.0033913,-1.4348049,2.4983956943163954e-12,1.4050575166333536e-11
1779,treated,EMP,-7.0035934,-0.75500697,2.4947904046534374e-12,1.4035731382277874e-11
1780,treated,TNKS1BP,-7.006627,-0.71968865,2.4413194231951598e-12,1.3745545857370036e-11
1781,treated,COPZ,-7.006762,-0.53507173,2.438969206872055e-12,1.3737635858242132e-11
1782,treated,AP000350.4,-7.0075707,-3.5862498,2.4249144368604142e-12,1.3663767582960658e-11
1783,treated,ATP2B,-7.00784,-1.2322189,2.420247189309308e-12,1.3642758787836644e-11
1784,treated,MTA,-7.011076,-1.8199096,2.3649228111296873e-12,1.3336072290002568e-11
1785,treated,RAE,-7.012087,-0.51553994,2.347889719611144e-12,1.3245160483458518e-11
1786,treated,NCBP2,-7.014379,-0.49951085,2.3097255996729914e-12,1.3034925209494334e-11
1787,treated,CPSF6,-7.0164013,-0.6120082,2.2765571209450222e-12,1.2852730412421547e-11
1788,treated,C6orf203,-7.0167384,-0.85406506,2.271074648596159e-12,1.2826761287757243e-11
1789,treated,SLC44A3,-7.0176144,-1.9131364,2.256880753420289e-12,1.2751551752995192e-11
1790,treated,TBC1D25,-7.018895,-1.2072444,2.236292215934648e-12,1.2640139432890823e-11
1791,treated,SLC48A,-7.0192323,-0.8536759,2.230904869472964e-12,1.2614595160770861e-11
1792,treated,PPIF,-7.021861,-0.8924735,2.189318181788823e-12,1.2384263066467565e-11
1793,treated,CTNND,-7.0229397,-0.55091995,2.172477799574264e-12,1.2293787921889877e-11
1794,treated,SERPINB,-7.024962,-1.3848761,2.1412438515159915e-12,1.212175911578901e-11
1795,treated,GEM,-7.025299,-1.5435103,2.1360811931598325e-12,1.2097245478955062e-11
1796,treated,DGCR2,-7.0323772,-0.775398,2.0304427220701008e-12,1.1503467304921132e-11
1797,treated,LMAN2,-7.0336576,-0.45541483,2.011882530730254e-12,1.1402760115667726e-11
1798,treated,RP11-532F12.5,-7.0349383,-0.5907692,1.993488786512662e-12,1.1302918082560285e-11
1799,treated,FADD,-7.037972,-1.6987245,1.9505801281456605e-12,1.1063946300629485e-11
1800,treated,CCNB1IP,-7.0418816,-0.534907,1.8966098663204656e-12,1.0762020530015231e-11
1801,treated,CDS2,-7.0433645,-0.7950991,1.8765239171446175e-12,1.0656367942143643e-11
1802,treated,JMJD6,-7.043971,-0.6958875,1.8683672140547987e-12,1.061419560384845e-11
1803,treated,SLC35A4,-7.0449147,-0.930629,1.8557480913197514e-12,1.0546629355908732e-11
1804,treated,PYGO2,-7.047207,-1.110187,1.8254487017663478e-12,1.0378490036803037e-11
1805,treated,FAM122A,-7.047342,-2.9285173,1.823681577469988e-12,1.0372501246103273e-11
1806,treated,FAM127B,-7.0507793,-0.5298699,1.7791826257108234e-12,1.0123368017552736e-11
1807,treated,PPIB,-7.0507793,-0.47943664,1.7791826257108234e-12,1.0123368017552736e-11
1808,treated,KRT23,-7.064396,-2.4986627,1.6131613485747053e-12,9.185917209046871e-12
1809,treated,FAM103A,-7.066216,-0.47768757,1.592155250619006e-12,9.069854998822186e-12
1810,treated,PIGQ,-7.067362,-0.9156367,1.5790671123558795e-12,8.998824814413977e-12
1811,treated,C1orf50,-7.069182,-0.5622079,1.5584967172401011e-12,8.885082108643841e-12
1812,treated,CRBN,-7.075518,-0.47821298,1.4889115180744972e-12,8.505055888623661e-12
1813,treated,CERS5,-7.075923,-1.2616765,1.4845749101707693e-12,8.483618794573976e-12
1814,treated,MRPL,-7.077271,-0.5264649,1.4702088607899572e-12,8.404828939811037e-12
1815,treated,HSD17B,-7.077473,-3.5672982,1.468065750732177e-12,8.39588016121212e-12
1816,treated,KIAA127,-7.078754,-1.7590222,1.4545637220696327e-12,8.321937011462954e-12
1817,treated,PTBP,-7.082394,-0.5674098,1.416851255060034e-12,8.11256203251868e-12
1818,treated,QRICH,-7.082394,-0.794307,1.416851255060034e-12,8.11256203251868e-12
1819,treated,NKIRAS2,-7.0858994,-0.65291137,1.3814429743721638e-12,7.91606045093702e-12
